uuid,name,type,pet_entry_allowed,desserts,operation_hour,take_out_option,address,geometry,rating,pedestrian_entrance_uuid,vehicle_entrance_uuid
cafe_126,떼르드카페 양재점,"카페,디저트", False,"['카페 알롱제', '아메리카노', '더블 에스프레소', '카페라떼']","[{'day': '월', 'hours': '09:00 - 20:00\n19:30 라스트오더'}, {'day': '화', 'hours': '09:00 - 20:00\n19:30 라스트오더'}, {'day': '수', 'hours': '09:00 - 20:00\n19:30 라스트오더'}, {'day': '목', 'hours': '09:00 - 20:00\n19:30 라스트오더'}, {'day': '금', 'hours': '09:00 - 20:00\n19:30 라스트오더'}, {'day': '토', 'hours': '09:00 - 20:00\n19:30 라스트오더'}, {'day': '일', 'hours': '09:00 - 20:00\n19:30 라스트오더'}]",False,서울 서초구 양재천로 111 1층,POINT (127.0407902 37.4772933),887,pedestrian_1925498956,localroad_1925498956
cafe_127,루스티크,베이커리, False,"['파네토네', '몽블랑', '애플망고케이크', '호밀100%']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '08:00 - 21:00'}, {'day': '수', 'hours': '08:00 - 21:00'}, {'day': '목', 'hours': '08:00 - 21:00'}, {'day': '금', 'hours': '08:00 - 21:00'}, {'day': '토', 'hours': '08:00 - 21:00'}, {'day': '일', 'hours': '08:00 - 21:00'}]",True,서울 서초구 반포대로21길 39 산해빌딩 1층,POINT (127.0082939 37.4869005),892,pedestrian_3089166477,localroad_3089166477
cafe_128,모센트 양재점,"카페,디저트", False,"['핸드드립', '호주식 카푸치노', '에스프레소', '아메리카노']","[{'day': '월', 'hours': '10:00 - 21:00'}, {'day': '화', 'hours': '10:00 - 21:00'}, {'day': '수', 'hours': '10:00 - 21:00'}, {'day': '목', 'hours': '10:00 - 21:00'}, {'day': '금', 'hours': '10:00 - 21:00'}, {'day': '토', 'hours': '10:00 - 21:00'}, {'day': '일', 'hours': '10:00 - 21:00'}]",False,서울 서초구 양재천로29길 21 1층 102호,POINT (127.0414943 37.4797048),363,pedestrian_4184424782,localroad_4184424782
cafe_129,심온,"카페,디저트", False,"['산호 珊瑚', 'Drip Coffee', '매화 梅花', '흑심 黑心 시.그.니.처.']","[{'day': '월', 'hours': '12:00 - 22:00\n21:30 라스트오더'}, {'day': '화', 'hours': '12:00 - 22:00\n21:30 라스트오더'}, {'day': '수', 'hours': '12:00 - 22:00\n21:30 라스트오더'}, {'day': '목', 'hours': '12:00 - 22:00\n21:30 라스트오더'}, {'day': '금', 'hours': '12:00 - 22:00\n21:30 라스트오더'}, {'day': '토', 'hours': '12:00 - 22:00\n21:30 라스트오더'}, {'day': '일', 'hours': '12:00 - 22:00\n21:30 라스트오더'}]",False,서울 서초구 양재천로 103-3 1층 심온,POINT (127.0399738 37.4765928),623,pedestrian_1925498859,localroad_1925498859
cafe_130,호라이즌 신세계백화점강남점,"카페,디저트", False,"['Horizon Salad', 'Ham&Cheese Sandwich', '에스프레소', '시크릿 밸런스']","[{'day': '월', 'hours': '10:30 - 20:00\n19:00 라스트오더'}, {'day': '화', 'hours': '10:30 - 20:00\n19:00 라스트오더'}, {'day': '수', 'hours': '10:30 - 20:00\n19:00 라스트오더'}, {'day': '목', 'hours': '10:30 - 20:00\n19:00 라스트오더'}, {'day': '금', 'hours': '10:30 - 20:30\n19:30 라스트오더'}, {'day': '토', 'hours': '10:30 - 20:30\n19:30 라스트오더'}, {'day': '일', 'hours': '10:30 - 20:30\n19:30 라스트오더'}]",False,서울 서초구 신반포로 176 신세계백화점 강남점 3층,POINT (127.0032242 37.5042121),417,pedestrian_9787414078,localroad_4738140914
cafe_131,OMG coffee & dessert,"카페,디저트", False,"['와라비모찌', '오리지널 크레이프(조각)', '오리지널 크레이프 홀케이크 1호', '흑임자 피낭시에']","[{'day': '월', 'hours': '08:00 - 21:00'}, {'day': '화', 'hours': '08:00 - 21:00'}, {'day': '수', 'hours': '08:00 - 21:00'}, {'day': '목', 'hours': '08:00 - 21:00'}, {'day': '금', 'hours': '08:00 - 21:00'}, {'day': '토', 'hours': '08:00 - 21:00'}, {'day': '일', 'hours': '08:00 - 21:00'}]",True,서울 서초구 효령로 423 스페이스다온 1층 102호 OMG coffee & dessert,POINT (127.0299505 37.4893149),332,pedestrian_9608955286,localroad_436882900
cafe_132,토다 베이글 양재점,베이글, False,"['베이글', '크림치즈', '아보카도 에그 샌드위치', '핫스리 치킨 샌드위치']","[{'day': '월', 'hours': '08:00 - 22:00'}, {'day': '화', 'hours': '08:00 - 22:00'}, {'day': '수', 'hours': '08:00 - 22:00'}, {'day': '목', 'hours': '08:00 - 22:00'}, {'day': '금', 'hours': '08:00 - 22:00'}, {'day': '토', 'hours': '10:00 - 21:00'}, {'day': '일', 'hours': '10:00 - 21:00'}]",True,서울 서초구 남부순환로 2567 1층 토다 베이글 양재점,POINT (127.0313925 37.4844791),592,pedestrian_5406399767,localroad_5406399767
cafe_133,모짜르트502,카페, False,"['에소프레소', '아메리카노', '라떼', '카푸치노']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '10:00 - 21:00\n14:00 - 17:00 브레이크타임'}, {'day': '수', 'hours': '10:00 - 21:00\n14:00 - 17:00 브레이크타임'}, {'day': '목', 'hours': '10:00 - 21:00\n14:00 - 17:00 브레이크타임'}, {'day': '금', 'hours': '10:00 - 21:00\n14:00 - 17:00 브레이크타임'}, {'day': '토', 'hours': '10:00 - 21:00\n14:00 - 17:00 브레이크타임'}, {'day': '일', 'hours': '10:00 - 21:00\n14:00 - 17:00 브레이크타임'}]",False,서울 서초구 남부순환로 2406 (예술의전당 내),POINT (127.0146018 37.4801414),999,pedestrian_10583130882,localroad_1430679237
cafe_134,라브르베이크,베이커리, True,"['아보카도사워도우+그릭요거트+아메리카노', '앙버터 프레첼', '쪽파 프레첼', '바질소금빵']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '수', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '목', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '금', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '토', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '일', 'hours': '09:00 - 22:00\n21:30 라스트오더'}]",True,서울 서초구 양재천로29길 2 1층,POINT (127.0425275 37.4793618),984,pedestrian_4184424783,localroad_4184424783
cafe_135,햇쌀마루,베이커리, False,"['단팥빵', '야채빵', '슈크림빵', '시오빵']","[{'day': '월', 'hours': '08:00 - 21:00'}, {'day': '화', 'hours': '08:00 - 21:00'}, {'day': '수', 'hours': '08:00 - 21:00'}, {'day': '목', 'hours': '08:00 - 21:00'}, {'day': '금', 'hours': '08:00 - 21:00'}, {'day': '토', 'hours': '08:00 - 20:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 서운로 22 1층 햇쌀마루,POINT (127.0296209 37.4859423),999,pedestrian_11431861646,localroad_3690640327
cafe_136,플리퍼스 센트럴시티점,베이커리, False,"['플레인 수플레 팬케이크', '후르츠딸기 수플레 팬케이크', '플레인 샌드', '초코바나나샌드']","[{'day': '매일', 'hours': '09:30 - 21:30\n20:40 라스트오더'}]",True,서울 서초구 신반포로 176 신세계 센트럴시티 1층 115호,POINT (127.0032242 37.5042121),999,pedestrian_9787414078,localroad_4738140914
cafe_137,뽐므,"카페,디저트", True,"['필터커피', '월넛&크랜베리 치킨 샌드위치', '애플잠봉뵈르샌드위치', '감자샌드위치']","[{'day': '매일', 'hours': '09:00 - 20:00'}]",True,서울 서초구 방배천로18길 36-5 1층,POINT (126.9849023 37.4824489),275,pedestrian_4101372804,localroad_4101372804
cafe_138,아티제 삼성타운점,카페, False,"['카페 아메리카노', '카페라떼', '스패니쉬라떼', '플랫화이트']","[{'day': '월', 'hours': '07:00 - 21:00'}, {'day': '화', 'hours': '07:00 - 21:00'}, {'day': '수', 'hours': '07:00 - 21:00'}, {'day': '목', 'hours': '07:00 - 21:00'}, {'day': '금', 'hours': '07:00 - 21:00'}, {'day': '토', 'hours': '09:00 - 21:00'}, {'day': '일', 'hours': '09:00 - 21:00'}]",False,서울 서초구 서초대로74길 11 삼성전자 서초사옥 지하1층 B101호,POINT (127.0269155 37.4966335),999,pedestrian_3825549715,localroad_9711448980
cafe_139,미쁘다제빵소,베이커리, False,"['소금빵', '크로아상', '몽블랑', '당근라페샌드위치']","[{'day': '월', 'hours': '08:00 - 20:00'}, {'day': '화', 'hours': '08:00 - 20:00'}, {'day': '수', 'hours': '08:00 - 20:00'}, {'day': '목', 'hours': '08:00 - 20:00'}, {'day': '금', 'hours': '08:00 - 20:00'}, {'day': '토', 'hours': '08:00 - 20:00'}, {'day': '일', 'hours': '08:00 - 20:00'}]",True,서울 서초구 방배로4길 6 1층 미쁘다,POINT (127.0005313 37.4779868),836,pedestrian_4185816724,localroad_4185816724
cafe_140,곤트란쉐리에 서초교대점,베이커리, False,"['소금버터빵', '크로와상 에멘탈 샌드위치', '샤케라또', '크림 피넛 버터']","[{'day': '월', 'hours': '08:00 - 22:00\n21:30 라스트오더'}, {'day': '화', 'hours': '08:00 - 22:00\n21:30 라스트오더'}, {'day': '수', 'hours': '08:00 - 22:00\n21:30 라스트오더'}, {'day': '목', 'hours': '08:00 - 22:00\n21:30 라스트오더'}, {'day': '금', 'hours': '08:00 - 22:00\n21:30 라스트오더'}, {'day': '토', 'hours': '09:00 - 22:00\n21:30 라스트오더'}, {'day': '일', 'hours': '12:00 - 20:00\n19:30 라스트오더'}]",True,"서울 서초구 서초대로50길 35 1동 1층, 2층",POINT (127.0134658 37.4917284),922,pedestrian_3827548023,localroad_3827548023
cafe_141,던킨 강남대로점,도넛, False,"['올스타 도넛세트', '버라이어티10EA', '해피 먼치킨컵 (10개)', '블루베리베이글']","[{'day': '매일', 'hours': '07:00 - 23:00'}]",True,"서울 서초구 강남대로 455 (서초동, 강남태영데시앙루브) 1층",POINT (127.0247425 37.5028509),999,pedestrian_11034183378,localroad_1430655018
cafe_142,키친205 신세계백화점 강남점,"카페,디저트", False,"['딸기밭케이크 미니', '딸기밭케이크 1호']","[{'day': '월', 'hours': '10:30 - 20:00'}, {'day': '화', 'hours': '10:30 - 20:00'}, {'day': '수', 'hours': '10:30 - 20:00'}, {'day': '목', 'hours': '10:30 - 20:00'}, {'day': '금', 'hours': '10:30 - 20:30'}, {'day': '토', 'hours': '10:30 - 20:30'}, {'day': '일', 'hours': '10:30 - 20:30'}]",False,서울 서초구 신반포로 176,POINT (127.0032242 37.5042121),204,pedestrian_9787414078,localroad_4738140914
cafe_143,피에르마르콜리니 신세계강남점,"카페,디저트", False,['피에르 마르콜리니 카페 메뉴'],"[{'day': '월', 'hours': '10:30 - 20:00'}, {'day': '화', 'hours': '10:30 - 20:00'}, {'day': '수', 'hours': '10:30 - 20:00'}, {'day': '목', 'hours': '10:30 - 20:00'}, {'day': '금', 'hours': '10:30 - 20:30'}, {'day': '토', 'hours': '10:30 - 20:30'}, {'day': '일', 'hours': '10:30 - 20:30'}]",True,서울 서초구 신반포로 176 신세계백화점 강남점 B1 스위트파크,POINT (127.0032242 37.5042121),263,pedestrian_9787414078,localroad_4738140914
cafe_144,하루한알 방배점,"카페,디저트", False,['에그타르트'],"[{'day': '월', 'hours': '09:00 - 20:00'}, {'day': '화', 'hours': '09:00 - 20:00'}, {'day': '수', 'hours': '09:00 - 20:00'}, {'day': '목', 'hours': '09:00 - 20:00'}, {'day': '금', 'hours': '09:00 - 20:00'}, {'day': '토', 'hours': '10:00 - 19:00'}, {'day': '일', 'hours': '10:00 - 19:00'}]",True,서울 서초구 방배로28길 7 1층 104호,POINT (126.9926656 37.4903635),483,pedestrian_2623456115,localroad_2623456115
cafe_145,티피에이,카페, False,"['롤케익_말차', '롤케익_카라멜', '치즈케익_단호박', '치즈케익_발로나']","[{'day': '월', 'hours': '08:00 - 18:00'}, {'day': '화', 'hours': '08:00 - 18:00'}, {'day': '수', 'hours': '08:00 - 18:00'}, {'day': '목', 'hours': '08:00 - 18:00'}, {'day': '금', 'hours': '08:00 - 18:00'}, {'day': '토', 'hours': '11:00 - 16:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",False,서울 서초구 마방로6길 7-67 1층,POINT (127.0444881 37.4754491),8,pedestrian_3011650436,localroad_3011650436
cafe_146,빈브라더스 파미에스테이션,카페, False,"['드립커피', '에스프레소', '롱블랙', '플랫화이트']","[{'day': '매일', 'hours': '10:00 - 22:00\n21:00 라스트오더'}]",True,서울 서초구 사평대로 205 센트럴시티 파미에스테이션 2층 FP203호,POINT (127.0062828 37.5038414),999,pedestrian_9798531669,localroad_1132502938
cafe_147,책그리고,"카페,디저트", False,"['그릭요거트', '아메리카노', '아인슈페너', '피칸파이']","[{'day': '월', 'hours': '09:00 - 21:00'}, {'day': '화', 'hours': '09:00 - 21:00'}, {'day': '수', 'hours': '09:00 - 21:00'}, {'day': '목', 'hours': '09:00 - 21:00'}, {'day': '금', 'hours': '09:00 - 21:00'}, {'day': '토', 'hours': '10:00 - 19:00'}, {'day': '일', 'hours': '10:00 - 19:00'}]",False,서울 서초구 방배천로 132 서림빌딩,POINT (126.9855898 37.4876358),258,pedestrian_3804191185,localroad_3804191185
cafe_148,티안,홍차전문점, False,"['티안 애프터눈티', '세미 애프터눈티', '스콘에 티 타임', '크림티']","[{'day': '월', 'hours': '11:30 - 18:00\n16:00 라스트오더'}, {'day': '화', 'hours': '정기휴무 (매주 화요일)'}, {'day': '수', 'hours': '정기휴무 (매주 수요일)'}, {'day': '목', 'hours': '정기휴무 (매주 목요일)'}, {'day': '금', 'hours': '정기휴무 (매주 금요일)'}, {'day': '토', 'hours': '정기휴무 (매주 토요일)'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",False,서울 서초구 서리풀길 21 1층,POINT (127.0204209 37.4882181),411,pedestrian_3827258556,localroad_3827258556
cafe_149,민이네식빵,베이커리, False,"['잡곡호두 식빵', '청포도 식빵', '이나까(깜빠뉴)', '통단팥 식빵']","[{'day': '월', 'hours': '정기휴무 (매주 월요일)'}, {'day': '화', 'hours': '정기휴무 (매주 화요일)'}, {'day': '수', 'hours': '12:00 - 17:00'}, {'day': '목', 'hours': '12:00 - 17:00'}, {'day': '금', 'hours': '12:00 - 17:00'}, {'day': '토', 'hours': '12:00 - 17:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 방배천로2안길 51 1층 민이네식빵,POINT (126.9838375 37.479259),582,pedestrian_1685716286,localroad_1685716286
cafe_150,아워헤르츠,"카페,디저트", True,"['Signature 헤르츠슈페너', 'Signature 아몬드블랑', '무화과 얼그레이 티라미수', '무화과 파르페']","[{'day': '매일', 'hours': '10:00 - 21:00\n20:30 라스트오더'}]",True,서울 서초구 서초대로58길 36 위드타운 1층,POINT (127.0178915 37.4931349),438,pedestrian_3827548460,localroad_3827548460
cafe_151,오페라빈 로스터스 본점,"카페,디저트", False,"['Ice 바닐라 라떼', '오지 감자', '오페라빈 스테이크-디너', 'LA갈비-디너']","[{'day': '월', 'hours': '08:00 - 20:00\n19:00 라스트오더'}, {'day': '화', 'hours': '08:00 - 20:00\n19:00 라스트오더'}, {'day': '수', 'hours': '08:00 - 20:00\n19:00 라스트오더'}, {'day': '목', 'hours': '08:00 - 20:00\n19:00 라스트오더'}, {'day': '금', 'hours': '08:00 - 20:00\n19:00 라스트오더'}, {'day': '토', 'hours': '10:00 - 15:00\n14:00 라스트오더'}, {'day': '일', 'hours': '10:00 - 15:00\n14:00 라스트오더'}]",True,서울 서초구 매헌로6길 55 오페라빈 본점,POINT (127.0352233 37.466192),668,pedestrian_3737658611,localroad_3737658611
cafe_152,아이스크림 소사이어티 신세계백화점 강남점,아이스크림, True,"['아이스크림 싱글컵', 'Take-out 포장 (Small)', 'Take-out 포장 (Medium)', 'Take-out 포장 (Large)']","[{'day': '월', 'hours': '10:30 - 22:00'}, {'day': '화', 'hours': '10:30 - 22:00'}, {'day': '수', 'hours': '10:30 - 22:00'}, {'day': '목', 'hours': '10:30 - 22:00'}, {'day': '금', 'hours': '10:30 - 22:00'}, {'day': '토', 'hours': '10:30 - 22:00'}, {'day': '일', 'hours': '10:30 - 22:00'}]",True,서울 서초구 신반포로 176 하우스 오브 신세계 1층,POINT (127.0032242 37.5042121),660,pedestrian_9787414078,localroad_4738140914
cafe_153,오크라,브런치카페, False,"['가든 오픈샌드위치', '연어 그라브락스 오픈샌드위치', '불고기 스테이크 오픈샌드위치', '트러플 머쉬룸 오픈샌드위치']","[{'day': '매일', 'hours': '09:00 - 21:00\n20:00 라스트오더'}]",False,서울 서초구 양재천로 97 2층,POINT (127.0398765 37.4762406),514,pedestrian_1925498859,localroad_1925498859
cafe_154,베이크드뮬란,베이커리, False,"['이탈리안 깜빠뉴', '먹물 치아바타', '바질 까망베르 깜빠뉴', '뺑오 치즈']","[{'day': '매일', 'hours': '09:00 - 22:00'}]",True,서울 서초구 효령로 131 청권빌딩,POINT (126.9983554 37.4817528),981,pedestrian_3092407663,localroad_3274307620
cafe_155,악소,베이커리, True,"['[샌드위치]3. 햄치즈샌드위치', '[샌드위치] 1. 브룃혠과 햄', '[샌드위치]2. 브룃혠과 치즈', '[샌드위치]4. 브룃혠과 치즈•살라미']","[{'day': '월', 'hours': '10:00 - 21:00'}, {'day': '화', 'hours': '10:00 - 21:00'}, {'day': '수', 'hours': '10:00 - 21:00'}, {'day': '목', 'hours': '10:00 - 21:00'}, {'day': '금', 'hours': '10:00 - 21:00'}, {'day': '토', 'hours': '10:00 - 21:00'}, {'day': '일', 'hours': '정기휴무 (매주 일요일)'}]",True,서울 서초구 양재천로19길 14 1층,POINT (127.0381512 37.4758932),378,pedestrian_4184425800,localroad_4184425800
cafe_156,파리크라상 서초래미안점,베이커리, False,"['무화과 레어치즈 타르트', '해피 버스데이 케익', '딸기 요거트 케이크 (2호)', '우리주종단팥빵']","[{'day': '매일', 'hours': '07:00 - 23:00'}]",True,서울 서초구 사임당로 157 릿타워 1층 파리크라상,POINT (127.026845 37.4924791),999,pedestrian_9607816609,localroad_2280599507
